name,city,categories,longitude,latitude,review_count
Rollin Smoke Barbeque,Las Vegas,"[Burgers, Soul Food, Barbeque, Restaurants]",-115.177114,36.131979,811
Public House,Las Vegas,"[Gastropubs, Restaurants]",-115.1696112,36.1214517,420
Old Homestead Steakhouse,Las Vegas,"[Steakhouses, Restaurants]",-115.175011,36.11692218,164
Buca di Beppo,Las Vegas,"[Restaurants, Italian]",-115.1750461,36.09898453,142
China A GoGo,North Las Vegas,"[Chinese, Restaurants]",-115.1155836,36.26798018,33
Hyde Bellagio,Las Vegas,"[Bars, Restaurants, Nightlife, Lounges, Italian]",-115.1765221,36.1130109,309
Firehouse Subs,Las Vegas,"[Delis, Fast Food, Sandwiches, Restaurants]",-115.3133335,36.15792488,53
D'Amore's Famous Pizza,Las Vegas,"[Gluten-Free, Pizza, Restaurants]",-115.172501,36.1100668,46
Cugino's Pizzeria,Las Vegas,"[Delis, Pizza, Restaurants]",-115.2057642,36.27964666,53
Five Guys Burgers and Fries,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.17155,36.051991,126
BabyStacks Cafe,Las Vegas,"[Breakfast & Brunch, Cafes, Restaurants]",-115.2614822,36.1136569,630
Woonam Jung Lee's Korean BBQ,Las Vegas,"[Korean, Restaurants]",-115.2409932,36.12676642,138
The Village Mediterranean Grill,Las Vegas,"[Persian/Iranian, Mediterranean, Restaurants]",-115.2793898,36.1121084,33
KJ Dim Sum & Seafood,Las Vegas,"[Seafood, Restaurants]",-115.1864851,36.1186984,236
Rainbow Pho Express,Las Vegas,"[Vietnamese, Restaurants]",-115.2431381,36.03615569,62
Naka Sushi,Las Vegas,"[Sushi Bars, Restaurants]",-115.2816439,36.20009658,176
Slice of Vegas,Las Vegas,"[Italian, Bars, Pizza, Nightlife, Restaurants]",-115.174098,36.09128,246
Maestro's Pizzeria,Las Vegas,"[Pizza, Restaurants]",-115.1042295,36.1163597,28
Pita Pit,Las Vegas,"[Greek, Fast Food, Mediterranean, Restaurants]",-115.1367851,36.104435,47
Jun's Korean Restaurant,North Las Vegas,"[Korean, Restaurants]",-115.1465576,36.2389613,88
Harbor Palace Seafood Restaurant,Las Vegas,"[Seafood, Dim Sum, Chinese, Restaurants]",-115.1974681,36.12632118,51
Hong Kong Garden Seafood & BBQ Cafe,Las Vegas,"[Seafood, Barbeque, Chinese, Restaurants]",-115.225011,36.1271853,74
Luna Rossa,Las Vegas,"[Pizza, Bars, Restaurants, Nightlife, Italian]",-115.1410442,36.1700884,34
Ramen Sora,Las Vegas,"[Ramen, Japanese, Restaurants]",-115.2017756,36.1265262,571
Kathy's Southern Cooking,Las Vegas,"[Soul Food, Southern, Restaurants]",-115.0925631,36.1292353,36
Ellis Island Cafe,Las Vegas,"[American (Traditional), Restaurants]",-115.1634847,36.1130255,155
Sushi Koma,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.2810967,36.11446812,399
Crossroads at House of Blues,Las Vegas,"[Cajun/Creole, Southern, Restaurants]",-115.1751614,36.0918639,40
Pizzeria Da Enzo,Las Vegas,"[Pizza, Restaurants]",-115.1701939,36.1226902,39
Pizza Natali,Las Vegas,"[Italian, Pizza, Chicken Wings, Restaurants]",-115.1502129,36.04318062,106
Caf� Berlin,Las Vegas,"[German, Cafes, Restaurants]",-115.2071428,36.07244699,204
Elevation Burger,Las Vegas,"[Burgers, Vegetarian, Restaurants]",-115.2968895,36.09584878,85
The Daily Egg,Las Vegas,"[Food, Coffee & Tea, Mediterranean, Breakfast & Brunch, Restaurants]",-115.2088673,36.0944572,141
Verdi Restaurant & Pizzeria,Las Vegas,"[Italian, Pizza, Restaurants]",-115.2542311,36.2736777,31
3pm Cafe,Las Vegas,"[Food, Coffee & Tea, Cafes, Japanese, Restaurants]",-115.136561,36.104474,33
Lumberjacks,North Las Vegas,"[American (Traditional), Restaurants]",-115.155476,36.238902,73
Golden Corral,Las Vegas,"[Buffets, Restaurants]",-115.082654,36.1551211,482
Gordon Ramsay Steak,Las Vegas,"[Steakhouses, Restaurants]",-115.1749074,36.11763191,1542
Flavor Flav's House of Flavor,Las Vegas,"[American (New), Restaurants]",-115.137672,36.128998,56
Wahoo's Fish Tacos,Las Vegas,"[Seafood, Mexican, Restaurants]",-115.2913214,36.1603422,156
Mega Tom's Burgers,North Las Vegas,"[Burgers, Breakfast & Brunch, Restaurants]",-115.1790128,36.1974721,61
I-Naba,Las Vegas,"[Japanese, Restaurants]",-115.207661,36.13174,136
Urban Grill,Las Vegas,"[American (New), Restaurants]",-115.1187329,36.0162554,48
Las Pupusas Restaurant,Las Vegas,"[Latin American, Restaurants]",-115.2591191,36.2190682,41
Simpo Sandwich,Las Vegas,"[Sandwiches, Restaurants]",-115.150589,36.158472,30
Kabuki Japanese Restaurant,Las Vegas,"[Asian Fusion, Sushi Bars, Japanese, Restaurants]",-115.2869305,36.1685938,132
Booming Spot Mini Pot,Las Vegas,"[Chinese, Restaurants]",-115.2075436,36.1268272,114
Mashisoyo,Las Vegas,"[Food, Desserts, Korean, Soup, Restaurants]",-115.297978,36.09753504,104
Raw Food Express,Las Vegas,"[Live/Raw Food, Vegan, Restaurants]",-115.2976559,36.0947119,52
CJ's Italian Ice & Custard,Las Vegas,"[Food, Desserts, Restaurants, Ice Cream & Frozen Yogurt, Italian]",-115.2792238,36.1253118,128
Kaba Curry,Las Vegas,"[Japanese, Restaurants]",-115.236766,36.158588,66
RePete's,Las Vegas,"[Bars, American (New), Nightlife, Restaurants]",-115.1755698,36.0572601,118
DT's Filipino Food & Karaoke,Las Vegas,"[American (New), Filipino, Restaurants]",-115.241332,36.055414,124
Bachi Burger,Las Vegas,"[Burgers, Asian Fusion, Restaurants]",-115.3007512,36.1465677,696
Shabu Grill,Las Vegas,"[Hot Pot, Asian Fusion, Japanese, Restaurants]",-115.136143,36.013144,140
Dita's,Las Vegas,"[German, American (Traditional), Restaurants]",-115.2086334,36.15869904,31
Center Cut Steakhouse,Las Vegas,"[Steakhouses, Restaurants]",-115.1721598,36.11643684,81
Senor Frogs,Las Vegas,"[Cocktail Bars, Bars, Mexican, Nightlife, Restaurants]",-115.1706648,36.1247554,288
Carlos' n Charlie's,Las Vegas,"[Mexican, Restaurants]",-115.1703644,36.12761515,171
Roberto's Taco Shop,North Las Vegas,"[Mexican, Restaurants]",-115.1791851,36.2751578,28
Lucky Fish Sushi & Grill,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.224318,36.127754,33
Kabuto,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.210022,36.126922,270
Jean Philippe Patisserie,Las Vegas,"[Food, Desserts, Coffee & Tea, Cafes, Restaurants]",-115.1768768,36.11194592,738
Ranch House Kitchen,Las Vegas,"[American (Traditional), Southern, Restaurants]",-115.1722323,36.067199,66
Inka Grill,Las Vegas,"[Peruvian, Restaurants]",-115.117954,36.01807318,30
Dal Toro Ristorante,Las Vegas,"[Restaurants, Italian]",-115.1456451,36.12484206,197
Joes Crab Shack,Las Vegas,"[Seafood, American (Traditional), Restaurants]",-115.2426231,36.19527408,59
Four Sevens Sports Bar & Restaurant,Las Vegas,"[Bars, Restaurants, Sports Bars, Chinese, Nightlife]",-115.259995,36.143272,38
Pop Up Pizza,Las Vegas,"[Pizza, Vegan, Restaurants]",-115.1468294,36.1721756,195
Mizumi,Las Vegas,[Restaurants],-115.1640127,36.12572243,118
VooDoo Steak,Las Vegas,"[Steakhouses, Restaurants]",-115.1864851,36.1186984,105
Beach Hut Deli,Las Vegas,"[Delis, Sandwiches, Restaurants]",-115.117119,36.016485,138
Rockin' Taco Mexican Grill,Las Vegas,"[Mexican, Restaurants]",-115.1727442,36.10790446,49
Banana Leaf Caf�,Las Vegas,"[Asian Fusion, Cafes, Restaurants]",-115.1615118,36.1356446,53
Veggie House,Las Vegas,"[Vegetarian, Chinese, Restaurants]",-115.2115631,36.12539669,333
Mr Jim's Pizza,Las Vegas,"[Pizza, Restaurants]",-115.31602,36.29161513,56
Church's Chicken,Las Vegas,"[Burgers, Fast Food, Chicken Wings, Restaurants]",-115.2438998,36.04487441,44
Bombay Indian Cuisine,Las Vegas,"[Indian, Restaurants]",-115.1645622,36.1314967,51
Bagatelle Las Vegas,Las Vegas,"[Mediterranean, Restaurants]",-115.146372,36.124423,47
Five Guys Burgers and Fries,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.2507158,36.19650143,85
Custom Built Pizza,Las Vegas,"[Gluten-Free, Pizza, Vegan, Restaurants]",-115.308663,36.114442,201
Fresh Cup,Las Vegas,"[Food, Coffee & Tea, Sushi Bars, Restaurants]",-115.2251892,36.12664795,135
Freddy's Frozen Custard & Steakburgers,Las Vegas,"[Food, Burgers, Ice Cream & Frozen Yogurt, Restaurants]",-115.1193237,36.01107788,212
Grimaldi's Pizzeria,Las Vegas,"[Pizza, Restaurants]",-115.169034,36.12487673,373
Twin Peaks,Las Vegas,"[Bars, American (Traditional), Nightlife, American (New), Sports Bars, Restaurants]",-115.1724216,36.10882248,151
Flame Kabob,Las Vegas,"[Persian/Iranian, Mediterranean, Restaurants]",-115.1372337,36.10864355,49
Bobby Q Grille,Las Vegas,"[Soul Food, Southern, Barbeque, Restaurants]",-115.2787781,36.1140976,28
Earl of Sandwich,Las Vegas,"[Sandwiches, Restaurants]",-115.2023161,36.11607909,153
Firkin On Paradise,Las Vegas,"[Bars, American (Traditional), British, Pubs, Nightlife, Restaurants]",-115.1529465,36.10720444,103
Fresh Mama,Las Vegas,"[Cafes, Restaurants]",-115.243453,36.08235,105
New York Bagel Deli & Gyros,Las Vegas,"[Food, Bagels, Restaurants, Coffee & Tea, Sandwiches]",-115.1730333,36.161111,28
Wing King,Las Vegas,"[Chicken Wings, Restaurants]",-115.2367096,36.15871048,63
Sabatino's Authentic NY Pizzeria,Las Vegas,"[Italian, Pizza, Restaurants]",-115.262282,36.219133,94
Those Guys Pies,Las Vegas,"[Cheesesteaks, Pizza, Sandwiches, Restaurants]",-115.2843553,36.1385152,168
Sierra Gold,Las Vegas,"[Bars, Pubs, Nightlife, American (New), Sports Bars, Restaurants]",-115.2599314,36.20398165,36
El Pollo Loco,Las Vegas,"[Fast Food, Mexican, Restaurants]",-115.242775,36.05561822,30
Teriyaki Boy Healthy Grill,Las Vegas,"[Asian Fusion, Restaurants]",-115.2434183,36.1919495,27
India Masala Bar & Grill,Las Vegas,"[Gluten-Free, Indian, Vegan, Restaurants]",-115.141869,36.115142,121
Las Vegas Chophouse & Brewery,Las Vegas,"[Nightlife, Bars, Steakhouses, Sports Bars, Restaurants]",-115.1375449,36.08749118,66
Above the Crust,Las Vegas,"[Pizza, Chicken Wings, Salad, Restaurants]",-115.2659113,36.2638786,62
Allegro,Las Vegas,[Restaurants],-115.165969,36.127858,137
Tetsu,Las Vegas,"[Japanese, Restaurants]",-115.176915,36.106704,31
Presto Cafe,Las Vegas,"[American (New), Sandwiches, Salad, Restaurants]",-115.2424613,36.09863906,189
Pho Bosa,Las Vegas,"[Soup, Vietnamese, Restaurants]",-115.1851951,36.12566015,213
Village Pub & Grill,Las Vegas,"[American (Traditional), Restaurants]",-115.1293626,36.0863335,45
808 Tapas,Las Vegas,"[Asian Fusion, Sushi Bars, Japanese, Restaurants]",-115.2998346,36.14723627,237
eat.,Las Vegas,"[Breakfast & Brunch, American (New), Restaurants]",-115.13894,36.166723,805
Culinary Dropout,Las Vegas,"[Fondue, Bars, American (New), Nightlife, Restaurants]",-115.152708,36.108808,344
Bacchanal Buffet,Las Vegas,"[Buffets, Restaurants]",-115.1761744,36.11585434,3046
Lee's Buffet,Las Vegas,"[Buffets, Restaurants]",-115.1328054,36.11529366,47
Vince Neil's Tatuado Cantina,Las Vegas,"[Mexican, Restaurants]",-115.1514119,36.1362847,58
Fresh Kabob,Las Vegas,"[Mediterranean, Restaurants]",-115.1341723,36.07146268,90
Tasty China,Las Vegas,"[Szechuan, Chinese, Restaurants]",-115.1751065,36.22238707,27
Five Guys Burgers and Fries,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.13811,36.115618,51
Seafood Shack,Las Vegas,"[Seafood, Fish & Chips, Restaurants]",-115.1738217,36.12536953,80
Pei Wei Asian Diner,Las Vegas,"[Korean, Asian Fusion, Thai, Restaurants]",-115.1390228,36.08851624,97
Japanese Curry Zen,Las Vegas,"[Japanese, Restaurants]",-115.2094193,36.12681961,359
Thai Pepper Restaurant,Las Vegas,"[Thai, Restaurants]",-115.1552346,36.1446039,79
Rocco's NY Pizza,Las Vegas,"[Restaurants, Pizza, Italian]",-115.2425995,36.06394958,94
Umiya,Las Vegas,"[Seafood, Sushi Bars, Japanese, Restaurants]",-115.2006442,36.1154188,254
Guthrie's,Las Vegas,"[Southern, Restaurants]",-115.2431576,36.2184241,41
American Coney Island,Las Vegas,"[Hot Dogs, Restaurants]",-115.1427714,36.169971,80
50s Diner,Las Vegas,"[Breakfast & Brunch, Comfort Food, Diners, Restaurants]",-115.1084585,36.1305272,62
Chada Thai & Wine,Las Vegas,"[Wine Bars, Bars, Thai, Nightlife, Restaurants]",-115.2240628,36.1277185,170
Javier's,Las Vegas,"[Bars, Mexican, Nightlife, Restaurants]",-115.1773675,36.10761796,402
Project Pie,Las Vegas,"[Food, Do-It-Yourself Food, Pizza, Salad, Restaurants]",-115.169228,36.102324,190
California Crab,Las Vegas,"[Seafood, Restaurants]",-115.1186951,36.0161703,31
Snacks,Las Vegas,"[Food, Coffee & Tea, Cafes, Sandwiches, Restaurants]",-115.17556,36.11376953,72
Soul Food Cafe,Las Vegas,"[Soul Food, Southern, Barbeque, Restaurants]",-115.241332,36.055414,155
H&H BBQ Plus 2,Las Vegas,"[Barbeque, Restaurants]",-115.234495,36.241809,46
View Wine Bar & Kitchen,Las Vegas,"[Wine Bars, Bars, Restaurants, Nightlife, Tapas/Small Plates]",-115.2855925,36.1671901,163
McCall's Heartland Grill,Las Vegas,"[Steakhouses, Seafood, American (Traditional), Restaurants]",-115.1555371,36.147076,50
Fukumimi Ramen,Las Vegas,"[Ramen, Japanese, Restaurants]",-115.1173501,36.10071807,323
Meatball Spot,Las Vegas,"[Italian, American (New), Restaurants]",-115.1726642,36.0683629,191
Honey Salt,Las Vegas,"[American (New), Cafes, Restaurants]",-115.292824,36.1597905,611
Pho Annie,Las Vegas,"[Vietnamese, Restaurants]",-115.2430194,36.0360324,177
Bistro 57,N Las Vegas,"[Modern European, Restaurants]",-115.180947,36.292472,46
Sun's Thai Food & Jerky,Las Vegas,"[Thai, Restaurants]",-115.2097883,36.2386847,68
Rachel's Kitchen,Las Vegas,"[Food, Breakfast & Brunch, Juice Bars & Smoothies, Sandwiches, Restaurants]",-115.3072017,36.1909406,108
The Salted Lime,North Las Vegas,"[Mexican, Restaurants]",-115.14181,36.30003,51
Metro Pizza,Las Vegas,"[Pizza, Restaurants]",-115.2746048,36.28670518,101
DJ's Taco Bar,Las Vegas,"[Mexican, Restaurants]",-115.1727516,36.1062031,135
Lima Limon,Las Vegas,"[Peruvian, Restaurants]",-115.2061157,36.1716987,76
Rattlecan,Las Vegas,"[Burgers, Restaurants]",-115.1701939,36.1226902,31
Cantina Laredo,Las Vegas,"[Food, Specialty Food, Mexican, Restaurants]",-115.2870029,36.1667009,196
Shoku Ramen,Las Vegas,"[Ramen, Japanese, Restaurants]",-115.1527541,36.04253156,180
Pepe's Tacos,Las Vegas,"[Mexican, Restaurants]",-115.2425996,36.11261738,83
Thai Style Noodle House,Las Vegas,"[Thai, Vegan, Restaurants]",-115.282141,36.201845,148
Tacos La Mexicana,Las Vegas,"[Food, Food Delivery Services, Mexican, Restaurants]",-115.2791672,36.124897,56
Sin City Thai Restaurant,Las Vegas,"[Thai, Restaurants]",-115.2069016,36.07250977,41
Kauai Cafe,Las Vegas,"[Hawaiian, Restaurants]",-115.3132043,36.1002256,73
Monte's Pizza Restaurant,North Las Vegas,"[Pizza, Restaurants]",-115.1803484,36.2611589,32
Jenni Pho Grill,Las Vegas,"[Vietnamese, Restaurants]",-115.2013078,36.12642806,140
Kelly's Prime Steak & Seafood,Las Vegas,"[Arts & Entertainment, Music Venues, Seafood, Nightlife, Steakhouses, Restaurants]",-115.1542695,36.1186973,38
Kaze Sushi,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.2245664,36.1280756,62
Top Notch Barbeque,Las Vegas,"[Comfort Food, Barbeque, Restaurants]",-115.1169739,36.02026367,101
Denny's,Las Vegas,"[Breakfast & Brunch, American (Traditional), Sandwiches, Restaurants]",-115.140844,36.170055,52
Lombardi's Romagna Mia,Las Vegas,"[American (Traditional), Restaurants, Italian]",-115.172608,36.109623,76
Bund Shanghai,Las Vegas,"[Shanghainese, Chinese, Restaurants]",-115.2086907,36.12550514,73
La Belle Terre Bread French Bakery Caf�,Las Vegas,"[Food, Bakeries, Coffee & Tea, Cafes, Restaurants]",-115.2743251,36.1443668,180
Chile Verde Express,Las Vegas,"[Mexican, Restaurants]",-115.2435192,36.0415312,65
Novecento Pizzeria,Las Vegas,"[Italian, Pizza, Restaurants]",-115.2595274,36.2651489,203
Panera Bread,Las Vegas,"[Soup, Sandwiches, Salad, Restaurants]",-115.2890613,36.16331478,69
Beanz Coffee Cafe,Las Vegas,"[Food, Coffee & Tea, Cafes, Restaurants]",-115.2071412,36.0349231,45
Biscuits 2 Burgers,Las Vegas,"[Burgers, Breakfast & Brunch, Restaurants]",-115.3042325,36.1005307,89
Bonanno's NY Pizzeria,Las Vegas,"[Restaurants, Pizza, Italian]",-115.172557,36.109068,101
El Regio,Las Vegas,"[Mexican, Restaurants]",-115.2513918,36.2636158,27
Casanova,Las Vegas,"[Restaurants, Mediterranean, Italian]",-115.1696134,36.12143623,172
Yu-Yu,Las Vegas,"[Japanese, Restaurants]",-115.1947749,36.1264024,229
Firehouse Subs,Las Vegas,"[Delis, Fast Food, Sandwiches, Restaurants]",-115.119644,36.0820114,42
Gordon Ramsay BurGR,Las Vegas,"[Burgers, Restaurants]",-115.1723385,36.1101084,2537
Nosh & Swig,Las Vegas,"[Tapas/Small Plates, Restaurants]",-115.0961362,36.11578546,192
China Gourmet,Las Vegas,"[Chinese, Restaurants]",-115.294935,36.1446524,65
Pink's,Las Vegas,"[Hot Dogs, American (Traditional), Restaurants]",-115.3343585,36.15655939,34
Shaanxi Gourmet,Las Vegas,"[Chinese, Restaurants]",-115.2240628,36.1277185,30
Andrea's,Las Vegas,"[Bars, Asian Fusion, Nightlife, Restaurants]",-115.1667111,36.1260222,170
Poppy Den,Las Vegas,"[Asian Fusion, Restaurants]",-115.2872813,36.16747433,190
Windy City Beefs N Pizza,Las Vegas,"[Hot Dogs, Pizza, Restaurants]",-115.1195256,36.01249907,175
She by Morton's,Las Vegas,"[Bars, American (New), Nightlife, Restaurants]",-115.1755318,36.10782457,77
Chao Thai Restaurant,Las Vegas,"[Thai, Restaurants]",-115.1370841,36.1066864,72
Midtown,Las Vegas,"[Bars, Restaurants, Wine Bars, Nightlife, Italian, Pizza]",-115.1424913,36.1294227,38
Citizens Kitchen and Bar,Las Vegas,"[American (New), Restaurants]",-115.1730561,36.0919655,323
Fat Choy,Las Vegas,"[American (New), Asian Fusion, Chinese, Restaurants]",-115.146866,36.14323,240
Ruth's Chris Steak House,Las Vegas,"[Steakhouses, Restaurants]",-115.1721972,36.11957566,116
Tasty Crepes,Las Vegas,"[Food, Desserts, Restaurants, Creperies, Ice Cream & Frozen Yogurt]",-115.2979249,36.1018156,86
D Grill,Las Vegas,"[American (Traditional), Restaurants]",-115.1428746,36.16959416,74
Farmer Boys,Las Vegas,"[Burgers, Breakfast & Brunch, Sandwiches, Restaurants]",-115.1192924,36.08130504,80
Bubba Gump Shrimp Co,Las Vegas,"[Cajun/Creole, Comfort Food, Southern, Seafood, Restaurants]",-115.1721503,36.108911,150
Chinita Mexican Bar & Grill,Las Vegas,"[Mexican, Restaurants]",-115.3007591,36.1455404,49
Taco y Taco,Las Vegas,"[Vegetarian, Mexican, Restaurants]",-115.099351,36.1006486,266
Remiix,Las Vegas,"[Bars, Asian Fusion, Cocktail Bars, Nightlife, American (New), Restaurants]",-115.1269689,36.1001961,39
Radio City Pizza,Las Vegas,"[Pizza, Restaurants]",-115.140026,36.1692899,131
Pizzalicious,Las Vegas,"[Food Delivery Services, Food, Restaurants, Sandwiches, Pizza, Italian]",-115.2439023,36.0900715,27
Yonaka Modern Japanese,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.209737,36.114935,460
Streets of New York,Las Vegas,"[Italian, Pizza, Sandwiches, Restaurants]",-115.2976303,36.09474945,77
Baja Taco,Las Vegas,"[Mexican, Restaurants]",-115.2975437,36.11289042,87
Ohjah Japanese Steakhouse Sushi & Hibachi Flamingo,Las Vegas,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",-115.3140301,36.1154163,140
Layla Grill & Hookah,Las Vegas,"[Bars, Mediterranean, Nightlife, Lounges, Hookah Bars, Restaurants]",-115.2806243,36.1138469,94
Red Ginseng Narita Sushi & BBQ,Las Vegas,"[Korean, Sushi Bars, Restaurants]",-115.2867365,36.28129521,61
Fu Restaurant,Las Vegas,"[Asian Fusion, Cantonese, Chinese, Restaurants]",-115.1538315,36.1089325,55
Greens and Proteins,Las Vegas,"[Food, Juice Bars & Smoothies, Pizza, American (New), Restaurants]",-115.3062846,36.1148228,196
Joe Vicari's Andiamo Italian Steakhouse,Las Vegas,"[Italian, Steakhouses, Restaurants]",-115.1435569,36.1692708,137
21 Restaurant & Lounge,Las Vegas,"[Bars, Asian Fusion, Nightlife, Lounges, Karaoke, Restaurants]",-115.2264736,36.1431869,54
Wingstop,Las Vegas,"[Fast Food, Chicken Wings, Restaurants]",-115.136879,36.117891,52
Gangnam Asian BBQ Dining,Las Vegas,"[Korean, Japanese, Barbeque, Restaurants]",-115.151261,36.108898,115
Nobu,Las Vegas,"[Japanese, Restaurants]",-115.1775155,36.11703446,305
Weeziana Gumbo & More,Las Vegas,"[Cajun/Creole, Southern, Restaurants]",-115.236683,36.15885597,64
The Coffee Shop,Las Vegas,"[Food, Breakfast & Brunch, Coffee & Tea, Restaurants]",-115.1711736,36.12371259,42
Bonefish Grill,Las Vegas,"[Seafood, Restaurants]",-115.17484,36.06997253,212
Royal Indian Bistro,Las Vegas,"[Vegetarian, Indian, Restaurants]",-115.186442,36.118699,54
Dos Caminos,Las Vegas,"[Mexican, Restaurants]",-115.3315267,36.1608544,58
Juan's Flaming Fajitas & Cantina,Las Vegas,"[Mexican, Restaurants]",-115.3023364,36.10034447,335
Rachel's Kitchen,Las Vegas,"[Food, Breakfast & Brunch, Juice Bars & Smoothies, Sandwiches, Restaurants]",-115.139516,36.169872,116
Jimmy John's,Las Vegas,"[Sandwiches, Restaurants]",-115.278454,36.135529,32
Burger Bistro,Las Vegas,"[Burgers, Restaurants]",-115.1528137,36.13551749,56
L & L Hawaiian Barbecue,Las Vegas,"[Barbeque, Hawaiian, Restaurants]",-115.2597342,36.19450971,38
Pizza Lounge,Las Vegas,"[Italian, Pizza, Restaurants]",-115.2859196,36.16750047,82
Zenshin Asian Restaurant,Las Vegas,"[Asian Fusion, Sushi Bars, Japanese, Restaurants]",-115.1747074,36.0113116,166
PoshBurger Bistro,Las Vegas,"[Burgers, Restaurants]",-115.3122252,36.1588941,45
Bronze Cafe,Las Vegas,"[Food, Vegetarian, Coffee & Tea, Vegan, Restaurants]",-115.1346287,36.1619276,271
Cafe El Mundo Cubano,Las Vegas,"[Cuban, Restaurants]",-115.2203807,36.1435394,28
The Chuck Wagon Restaurant,Las Vegas,"[American (Traditional), Restaurants]",-115.058642,36.1074296,29
Caf� de Cebu,Las Vegas,"[Cafes, Filipino, Restaurants]",-115.2378738,36.11487826,116
Park on Fremont,Las Vegas,"[Bars, American (New), Nightlife, Lounges, Restaurants]",-115.140097,36.169326,348
Hacienda Del Rey,Las Vegas,"[Bars, Mexican, Nightlife, Karaoke, Restaurants]",-115.137903,36.13884,33
Olive Garden Italian Restaurant,Las Vegas,"[Restaurants, Italian]",-115.2665268,36.272939,70
Koraku Ramen,Las Vegas,"[Japanese, Restaurants]",-115.1896048,36.12564455,39
Firehouse Subs,Las Vegas,"[Delis, Fast Food, Sandwiches, Restaurants]",-115.2783815,36.05641359,27
Sicilian Ristorante,Las Vegas,"[Restaurants, Italian]",-115.0991612,36.10033606,78
Stir Krazy Mongolian Grill,Las Vegas,"[Asian Fusion, Chinese, Barbeque, Restaurants]",-115.1521048,36.107194,61
Taco Tijuana,Las Vegas,"[Mexican, Restaurants]",-115.1151449,36.10020889,76
Lulu's Bread & Breakfast,Las Vegas,"[Bakeries, Food, Breakfast & Brunch, Cafes, Restaurants]",-115.2698822,36.28350067,175
La Comida,Las Vegas,"[Mexican, Restaurants]",-115.1395496,36.1687401,285
La Bocce,Las Vegas,"[Restaurants, Italian]",-115.1583224,36.0577328,32
Sasa Sushi,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.2595642,36.2185429,137
Cafe Zupas,Las Vegas,"[Soup, Sandwiches, Salad, Restaurants]",-115.11839,36.01760744,187
Wa Da Pho,Las Vegas,"[Food, Vietnamese, Asian Fusion, Food Trucks, Restaurants]",-115.2098026,36.14690462,31
Hank's Philly Steaks,Las Vegas,"[Cheesesteaks, Restaurants]",-115.1526505,36.0125177,88
Cilantro Tacos,Las Vegas,"[Mexican, Restaurants]",-115.2418546,36.20220201,91
Arata Sushi,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.250331,36.219859,27
Michael Mina Pub 1842,Las Vegas,"[Pubs, Bars, Restaurants, Nightlife, Gastropubs]",-115.1676889,36.10301792,289
Angelo's Pizza  Kitchen,Las Vegas,"[Restaurants, Italian]",-115.224511,36.238501,28
Kinnaree Thai and Vegetarian,Las Vegas,"[Thai, Vegetarian, Restaurants]",-115.2536257,36.1430817,105
Philly Steak Express,Las Vegas,"[Pizza, Salad, Restaurants]",-115.28715,36.27809,64
Rumbi Island Grill,Las Vegas,"[American (Traditional), Restaurants]",-115.1367707,36.10444824,80
SkinnyFATS,Las Vegas,"[Food, American (Traditional), Juice Bars & Smoothies, American (New), Restaurants]",-115.1816333,36.07585711,545
Manhattan Fish Grill,Las Vegas,"[Seafood, Restaurants]",-115.3097052,36.1146298,60
Chronic Tacos,Las Vegas,"[Mexican, Restaurants]",-115.195684,36.114539,38
Pho Da Nang,Las Vegas,"[Arts & Entertainment, Vietnamese, Casinos, Event Planning & Services, Hotels & Travel, Restaurants, Hotels]",-115.186442,36.118699,40
Raising Cane's,Las Vegas,"[American (Traditional), Fast Food, Chicken Wings, Restaurants]",-115.2468132,36.1944211,33
Wake Up Coffee Cafe,Las Vegas,"[Cafes, Restaurants]",-115.2330307,36.1596183,35
Burger Brothers,Las Vegas,"[Burgers, American (New), Restaurants]",-115.1727209,36.02444595,37
Pho Sing Sing,Las Vegas,"[Vietnamese, Restaurants]",-115.2259262,36.1265774,80
Nacho Daddy,Las Vegas,"[Breakfast & Brunch, American (New), Mexican, Restaurants]",-115.1414047,36.16998714,144
Gold Spike,Las Vegas,"[Bars, Cafes, Nightlife, Lounges, Restaurants]",-115.1402675,36.1713078,232
Luna Lounge,Las Vegas,"[Bars, Tapas Bars, Nightlife, Lounges, Hookah Bars, Restaurants]",-115.1651995,36.1315051,86
Firefly on Paradise,Las Vegas,"[Tapas/Small Plates, Tapas Bars, Restaurants]",-115.1545992,36.1199703,455
Ogden's Hops and Harvest,Las Vegas,"[American (New), Restaurants]",-115.2869529,36.1672912,69
Sammy Pho Vietnamese Cuisine,Las Vegas,"[Vietnamese, Restaurants]",-115.2796205,36.05323735,76
Protein House,Las Vegas,"[Food, Burgers, Juice Bars & Smoothies, Salad, Restaurants]",-115.1195172,36.01605207,148
